http://dbpedia.org/resource/Japan_Asia_Airways,Japan Asia Airways,EG,JAA,ASIA
http://dbpedia.org/resource/Jordan_Aviation,Jordan Aviation,R5,JAV,JORDAN AVIATION
http://dbpedia.org/resource/Mauritania_Airways,Mauritania Airways,YD,MTW,MAURITANIA AIRWAYS
http://dbpedia.org/resource/MexicanaLink,MexicanaLink,I6,MXI,LINK
http://dbpedia.org/resource/Midwest_Airlines,Midwest Airlines,YX,MEP,MIDEX
http://dbpedia.org/resource/Norwegian_Air_Shuttle,Norwegian Air Shuttle ASA,DY,NAX,NOR SHUTTLE
http://dbpedia.org/resource/PAWA_Dominicana,Pan Am World Airways Dominicana, C x A. dba PAWA Dominicana,7,PWD,PAWA DOMINICANA
http://dbpedia.org/resource/Silver_Airways,Silver Airways,3,SIL,SILVER WINGS
http://dbpedia.org/resource/SpiceJet,SpiceJet,SG,SEJ,SPICEJET
http://dbpedia.org/resource/Twin_Jet,Twin Jet,T7,TJT,TWINJET
http://dbpedia.org/resource/Xiamen_Airlines,Xiamen Airlines,MF,CXA,XIAMEN AIR
http://dbpedia.org/resource/Al_Jaber_Aviation,Al Jaber Aviation,-,JBA,-
http://dbpedia.org/resource/Bin_Air,Bin Air,-,BID,BINAIR
http://dbpedia.org/resource/Island_Express_Air,Island Express Air,N/A,N/A,N/A
http://dbpedia.org/resource/Royal_Air_Freight,Royal Air Freight,-,RAX,AIR ROYAL
http://dbpedia.org/resource/Solenta_Aviation,Solenta Aviation,-,SET,SOLENTA
http://dbpedia.org/resource/UTair-Ukraine,UTair-Ukraine,QU,UTN,UT Ukraine
http://dbpedia.org/resource/Continental_Airlines,Continental Airlines,CO,COA,CONTINENTAL
http://dbpedia.org/resource/Qantas,Qantas Airways,QF,QFA,QANTAS
http://dbpedia.org/resource/ATRAN,Atran, LLC,V8,VAS,ATRAN
http://dbpedia.org/resource/Bylina_(airline),Bylina,-,BYL,BYLINA
http://dbpedia.org/resource/Continental_Airways,Continental Airways,PC,PVV,CONTAIR
http://dbpedia.org/resource/Enkor,Enkor,G8,ENK,Enkor
http://dbpedia.org/resource/Interavia_Airlines,INTERAVIA Airlines,ZA,SUW,INTERAVIA
http://dbpedia.org/resource/Jet-2000,Jet-2000 Business Jets,-,JTT,MOSCOW JET
http://dbpedia.org/resource/LUKoil-Avia,LLC "LUKoil-Avia",-,LUK,LUKOIL
http://dbpedia.org/resource/Red_Wings_Airlines,Red Wings Airlines,WZ,RWZ,Air Red
http://dbpedia.org/resource/RusAir,RusAir,-,CGI,CGI RusAir
http://dbpedia.org/resource/VIM_Airlines,VIM Airlines,NN,MOV,MOV AIR
http://dbpedia.org/resource/West_Air,West Air, Inc.,-,PCM,PAC VALLEY
http://dbpedia.org/resource/Neptune_Air,Neptune Air,-,-,-
http://dbpedia.org/resource/Silver_Air_(Czech_Republic),Silver Air,-,SLD,-
http://dbpedia.org/resource/ADC_Airlines,Aviation Development Company,Z7,ADK,ADCO
http://dbpedia.org/resource/Air_Universal,Air Universal,UV,UVS,UNI-LEONE
http://dbpedia.org/resource/BAL_Bashkirian_Airlines,BAL Bashkirian Airlines,V9,BTC,BRAVO TANGO CHARLIE
http://dbpedia.org/resource/Compass_Airlines_(Australia),Compass Airlines,YM,CYM,Compair
http://dbpedia.org/resource/Falcon_Air_Express,Falcon Air Express,6.0,FAO,PANTHER
http://dbpedia.org/resource/Flyjet,Flyjet,-,FJE,ENVOY
http://dbpedia.org/resource/Freedom_Air_Services,Freedom Air Services,-,FFF,INTER FREEDOM
http://dbpedia.org/resource/Intair,Intair,ND,INT,Intair
http://dbpedia.org/resource/Minerve_(airline),Minerve,IW,MIN,Minrve
http://dbpedia.org/resource/Nicon_Airways,Nicon Airways,-,NCN,NICON AIRWAYS
http://dbpedia.org/resource/Nurman_Avia,Nurman Avia,-,NIN,NURVINDO
http://dbpedia.org/resource/Somali_Airlines,Somali Airlines,HH,SOM,SOMALAIR
http://dbpedia.org/resource/Sosoliso_Airlines,Sosoliso Airlines,SO,OSL,SOSOLISO
http://dbpedia.org/resource/Viaggio_Air,Viaggio Air,VM,VOA,VIAGGIO
http://dbpedia.org/resource/Western_(airline),Western,XP,CXP,RUBY MOUNTAIN
http://dbpedia.org/resource/FlyOristano,FlyOristano,-,-,-
http://dbpedia.org/resource/TMK_Air_Commuter,TMK Air Commuter,-,TMK,-
http://dbpedia.org/resource/Air_Atlas_Express,Air Atlas Express,-,AXP,Atlas Express
http://dbpedia.org/resource/Air_Kazakhstan,Air Kazakhstan,9,KZK,AIR KAZAKHSTAN
http://dbpedia.org/resource/Astrakhan_Airlines,Astrakhan Airlines,OB,ASZ,Air Astrakhan
http://dbpedia.org/resource/Crossair_Europe,Crossair Europe,QE,ECC,Cigogne
http://dbpedia.org/resource/Fischer_Air,Fischer Air,8.0,FFR,Fischer
http://dbpedia.org/resource/Janet_(airline),Janet,-,WWW,JANET
http://dbpedia.org/resource/Kazakhstan_Airlines,Kazakhstan Airlines,K4,SAX,KAZAKH
http://dbpedia.org/resource/Kazakhstan_Airlines,Kazakhstan Airlines,K4,KZA,KAZAKH
http://dbpedia.org/resource/Laker_Airways_(Bahamas),Laker Bahamas / Laker Inc,1,1,1
http://dbpedia.org/resource/Pacific_Island_Aviation,Pacific Island Aviation,9.0,PSA,PACIFIC ISLE
http://dbpedia.org/resource/Skynet_Airlines,Skynet,SI,SIH,BLUEJET
http://dbpedia.org/resource/TransMeridian_Airlines,TransMeridian Airlines,T9,TRZ,Trans Meridian
http://dbpedia.org/resource/Tropical_Airways,Tropical Airways,M7,TBG,-
http://dbpedia.org/resource/FlyMontserrat,FlyMontserrat,5,MNT,MONTSERRAT
http://dbpedia.org/resource/Turkish_Airlines,Turkish Airlines,TK,THY,TURKISH
http://dbpedia.org/resource/EasyJet,easyJet,U2,EZY,EASY
http://dbpedia.org/resource/AIS_Airlines,AIS Airlines,IS,PNX,SPINNER
http://dbpedia.org/resource/Aero_Charter,Aero Charter,DW,UCR,CHARTER UKRAINE
http://dbpedia.org/resource/Aero_Rent,Aero Rent,-,NRO,AEROMASTER
http://dbpedia.org/resource/AirSprint,AirSprint,-,ASP,AIRSPRINT
http://dbpedia.org/resource/Air_Asturias,Air Asturias,-,-,-
http://dbpedia.org/resource/Air_Batumi,Air Batumi,-,BTM,AIR BATUMI
http://dbpedia.org/resource/Air_Hawaii,Air Hawaii,-,AHC,Air Hawaii
http://dbpedia.org/resource/Air_Lazur,Air Lazur,-,LZR,LAZUR BEE-GEE
http://dbpedia.org/resource/Air_Maldives,Air Maldives,L6,AMI,AIR MALDIVES
http://dbpedia.org/resource/Ambassador_Airways,Ambassador Airways,B3,AMY,AMBASSADOR
http://dbpedia.org/resource/Arik_Niger,Arik Niger,Q9,NAK,-
http://dbpedia.org/resource/Auvia_Air,Auvia Air,-,UVT,AUVIA
http://dbpedia.org/resource/Aviastar_(Indonesia),Aviastar,MV,VIT,AVIASTAR
http://dbpedia.org/resource/Ayit_Aviation_and_Tourism,Ayit Aviation,-,AYT,AYEET
http://dbpedia.org/resource/Budapest_Aircraft_Service,Budapest Aircraft Service,-,BPS,BASE
http://dbpedia.org/resource/Cargo_360,Cargo 360,GG,GGC,LONGHAUL
http://dbpedia.org/resource/Caribintair,Caribintair, S.A.,-,CRT,CARIBINTAIR
http://dbpedia.org/resource/CityLine_Hungary,CityLine Hungary,ZM,CNB,CITYHUN
http://dbpedia.org/resource/Corendon_Dutch_Airlines,Corendon Dutch Airlines,CD,CND,DUTCH CORENDON
http://dbpedia.org/resource/Deccan_360,Deccan 360,3C,DEC,DECCAN CARGO
http://dbpedia.org/resource/Direct_Aero_Services,Direct Aero Services,-,DSV,-
http://dbpedia.org/resource/Djibouti_Air,Djibouti Air,DA,-,-
http://dbpedia.org/resource/European_Coastal_Airlines,European Coastal Airlines,-,ECB,COASTAL CLIPPER
http://dbpedia.org/resource/Fars_Air_Qeshm,Fars Air Qeshm,-,QFZ,FARS AIR
http://dbpedia.org/resource/Flyglinjen,Flyglinjen,9,-,-
http://dbpedia.org/resource/GainJet_Aviation,GainJet Aviation,-,GNJ,Gainjet
http://dbpedia.org/resource/Global_Aviation_and_Services_Group,Global Aviation and Services Group,5,GAK,AVIAGROUP
http://dbpedia.org/resource/Go!Express,Go!Express,-,-,-
http://dbpedia.org/resource/Grozny_Avia,Groznyy Avia,ZG,GOZ,GROZNYY AVIA
http://dbpedia.org/resource/Highland_Express_Airways,Highland Express Airways,VY,TTN,TARTAN
http://dbpedia.org/resource/Imair_Airlines,Imair Airlines,-,ITX,IMPROTEX
http://dbpedia.org/resource/Kinshasa_Airways,Kinshasa Airways,-,KNS,KINSHASA AIRWAYS
http://dbpedia.org/resource/Kullaflyg,Kullaflyg,DC,GAO,Golden
http://dbpedia.org/resource/Lauda_Air_Italy,Lauda Air Italy,L4,LDI,Lauda Italy
http://dbpedia.org/resource/Layang_Layang_Aerospace,Layang Layang Aerospace,-,LAY,LAYANG
http://dbpedia.org/resource/Lynx_Air_International,Lynx Air International,-,LXF,LYNX FLIGHT
http://dbpedia.org/resource/Malift_Air,Malift Air,-,MLC,MALILA
http://dbpedia.org/resource/Med-View_Airline,Med-View Airline,VL,MEV,MED-VIEW
http://dbpedia.org/resource/Meelad_Air,Meelad Air,-,MRL,-
http://dbpedia.org/resource/Megantara_Air,Megantara Air,9,MKE,MEGANTARA
http://dbpedia.org/resource/Meridian_Airways,Meridian Airways,-,MAG,MERID AIR
http://dbpedia.org/resource/Morris_Air,Morris Air,KN,MSS,Wasatch
http://dbpedia.org/resource/Nor-Alta_Aviation,Nor-Alta Aviation,LT,-,-
http://dbpedia.org/resource/Nord-Flyg,Nord-Flyg,-,NEF,NORDEX
http://dbpedia.org/resource/Orange_Aviation,Orange Aviation,0,ORE,ORANGE AVIATION
http://dbpedia.org/resource/Palau_Airways,Palau Airways,P7,PAU,P7
http://dbpedia.org/resource/Palm_Aviation,PALM-Aviation FZE,-,JSP,-
http://dbpedia.org/resource/Petro_Air,Petro Air,-,PEO,PETRO AIR
http://dbpedia.org/resource/Renaissance_Air,Renaissance Air,N/A,N/A,N/A
http://dbpedia.org/resource/SW_Business_Aviation,SW Business Aviation,-,ESW,W-BUSINESS
http://dbpedia.org/resource/SeaPort_Airlines,SeaPort Airlines, Inc.,K5,SQH,Sasquatch
http://dbpedia.org/resource/Servant_Air,Servant Air,8,-,-
http://dbpedia.org/resource/Shoal_Air,Shoal Air,N/A,N/A,N/A
http://dbpedia.org/resource/Smokers_Express,Smokers Express,N/A,N/A,N/A
http://dbpedia.org/resource/SprintAir,SprintAir,-,SRN,SPRINTAIR
http://dbpedia.org/resource/Sundt_Air,Sundt Air,-,MDT,Midnight
http://dbpedia.org/resource/Syrian_Pearl_Airlines,Syrian Pearl Airlines,-,PSB,-
http://dbpedia.org/resource/Tahmid_Air,Tahmid Air,&mdash;,THM,THAMID
http://dbpedia.org/resource/Tahoe_Air,Tahoe Air,XP,CXP,Casino Express
http://dbpedia.org/resource/Taquan_Air,Taquan Air,K3,TQN,TAQUAN
http://dbpedia.org/resource/Trawel_Fly,Trawel Fly,-,-,-
http://dbpedia.org/resource/Tunisavia,Tunisavia,-,TAJ,TUNISAVIA
http://dbpedia.org/resource/VI_Airlink,VI Airlink,&mdash;,VIL,TURTLE DOVE
http://dbpedia.org/resource/Vietnam_Air_Service_Company,Vietnam Air Service Company,0.0,VFC,VASCO AIR
http://dbpedia.org/resource/Weststar_Aviation_(Malaysia),Weststar Aviation Services,-,-,-
http://dbpedia.org/resource/Wizz_Air_Bulgaria,Wizz Air Bulgaria,8,WVL,WIZZAIR BULGARIA
http://dbpedia.org/resource/Wizz_Air_Serbia,Wizz Air,W6,WZZ,WIZZAIR
http://dbpedia.org/resource/Yeongnam_Air,Yeongnam Air,OE,ONA,YEONGNAM AIR
http://dbpedia.org/resource/ABX_Air,ABX Air,GB,ABX,AB EX
http://dbpedia.org/resource/ACM_Air_Charter,ACM AIR CHARTER,-,BVR,BAVARIAN
http://dbpedia.org/resource/ACT_Airlines,ACT Airlines,9,RUN,CARGO TURK
http://dbpedia.org/resource/ASKY_Airlines,ASKY Airlines,KP,SKK,ASKY
http://dbpedia.org/resource/AVE.com,AVE.com,P3,PHW,PHOENIX SHARJAH
http://dbpedia.org/resource/Abelag_Aviation,Abelag Aviation,W9,AAB,ABG
http://dbpedia.org/resource/Abu_Dhabi_Aviation,Abu Dhabi Aviation,-,-,-
http://dbpedia.org/resource/Ada_Air,Ada Air,ZY,ADE,ADA AIR
http://dbpedia.org/resource/Adam_Air,Adam Air,KI,DHI,ADAM SKY
http://dbpedia.org/resource/Aero-Dienst,Aero-Dienst,-,ADN,AERODIENST
http://dbpedia.org/resource/Aero_Africa,Aero Africa,-,RFC,AERO AFRICA
http://dbpedia.org/resource/Aero_Flight,Aero Flight,GV,ARF,Aero Fox
http://dbpedia.org/resource/Aero_Trasporti_Italiani,Aero Trasporti Italiani,BM,ATI,ATI
http://dbpedia.org/resource/Aerogaviota,Aerogaviota,KG,GTV,GAVIOTA
http://dbpedia.org/resource/Aeroland_Airways,Aeroland Airways,3,AEN,AEROLAND
http://dbpedia.org/resource/Aeromar,Aeromar,VW,TAO,AEROMAR
http://dbpedia.org/resource/Aeropelican_Air_Services,Aeropelican Air Services,OT,PE,PELICAN
http://dbpedia.org/resource/Aeropelican_Air_Services,Aeropelican Air Services,OT,PEL,PELICAN
http://dbpedia.org/resource/Aerostar_Airlines,Aerostar,-,UAR,AEROSTAR
http://dbpedia.org/resource/AirClass_Airways,AirClass Airways,-,VSG,VISIG
http://dbpedia.org/resource/Air_Afrique,Air Afrique,RK,RKA,AIRAFRIC
http://dbpedia.org/resource/Air_Alps,Air Alps,A6,LPV,ALPAV
http://dbpedia.org/resource/Air_Austral,Air Austral,UU,REU,REUNION
http://dbpedia.org/resource/Air_Bourbon,Air Bourbon,ZB,BUB,BOURBON
http://dbpedia.org/resource/Air_Burkina,Air Burkina,2.0,VBW,BURKINA
http://dbpedia.org/resource/Air_Central,Air Central,NV,CRF,AIR CENTRAL
http://dbpedia.org/resource/Air_Corsica,Air Corsica,XK,CCM,CORSICA
http://dbpedia.org/resource/Air_Creebec,Air Creebec,YN,CRQ,CREE
http://dbpedia.org/resource/Air_Europe_(Italy),Air Europe,PE,AEL,AIR EUROPE
http://dbpedia.org/resource/Air_Exel,Air Exel,XT,AXL,EXEL COMMUTER
http://dbpedia.org/resource/Air_Express_Sweden,Air Express Sweden,-,AEQ,LUNA
http://dbpedia.org/resource/Air_Fiji,Air Fiji,PC,FAJ,FIJIAIR
http://dbpedia.org/resource/Air_Hamburg,Air Hamburg,HH,AHO,Dayton
http://dbpedia.org/resource/Air_Holland,Air Holland,HD,HLN,ORANGE
http://dbpedia.org/resource/Air_Iceland,Air Iceland,NY,FXI,FAXI
http://dbpedia.org/resource/Air_Jamaica,Air Jamaica,BW,BWA,CARIBBEAN AIRLINES
http://dbpedia.org/resource/Air_Link,Air Link,DR,-,-
http://dbpedia.org/resource/Air_Nepal_International,Air Nepal International,XN,NPL,AIR NEPAL
http://dbpedia.org/resource/Air_One,Air One,AP,ADH,HERON
http://dbpedia.org/resource/Air_Polonia,Air Polonia,4,APN,AIR POLONIA
http://dbpedia.org/resource/Air_VIA,Air VIA - Bulgarian Airways,VL,VIM,AIR VIA
http://dbpedia.org/resource/Air_Vanuatu,Air Vanuatu,NF,AVN,AIR VAN
http://dbpedia.org/resource/Air_West,Air West,-,AWZ,-
http://dbpedia.org/resource/Airlink,Airlink,4,LNK,LINK
http://dbpedia.org/resource/Airnorth,Airnorth,TL,ANO,TOPEND
http://dbpedia.org/resource/Akdeniz_Airlines,Akdeniz Airlines,-,AKD,-
http://dbpedia.org/resource/Alajnihah_Airways,Alajnihah Air Transport,2,ANH,ALAJNIHAH
http://dbpedia.org/resource/AlbaStar,AlbaStar,JQ,LAV,ALBASTAR
http://dbpedia.org/resource/Alitalia-Linee_Aeree_Italiane,Alitalia - Linee Aeree Italiane S.p.A.,AZ,AZA,ALITALIA
http://dbpedia.org/resource/Aloha_Air_Cargo,Aloha Air Cargo,KH,AAH,ALOHA
http://dbpedia.org/resource/Alpi_Eagles,Alpi Eagles,E8,ELG,ALPI EAGLES
http://dbpedia.org/resource/Angola_Air_Charter,Angola Air Charter,-,AGO,ANGOLA CHARTER
http://dbpedia.org/resource/Arkia_Israel_Airlines,Arkia,IZ,AIZ,ARKIA
http://dbpedia.org/resource/Astra_Airlines,Astra Airlines,A2,AZI,GREEK STAR
http://dbpedia.org/resource/Atlantic_Airways,Atlantic Airways,RC,FLI,FAROELINE
http://dbpedia.org/resource/Atlantic_Coast_Airlines,Atlantic Coast Airlines,DH,BLR,Blue Ridge
http://dbpedia.org/resource/Aurora_Airlines,Aurora Airlines,-,URR,AIR AURORA
http://dbpedia.org/resource/Aviaprad,Aviaprad,WR,VID,AVIAPRAD
http://dbpedia.org/resource/Aviateca,Aviateca,GU,GUG,AVIATECA
http://dbpedia.org/resource/Azerbaijan_Airlines,Azerbaijan Airlines,J2,AHY,AZAL
http://dbpedia.org/resource/Azza_Transport,Azza Transport,-,AZZ,AZZA TRANSPORT
http://dbpedia.org/resource/B&H_Airlines,B&H Airlines,JA,BON,BH AIRLINES
http://dbpedia.org/resource/BWIA_West_Indies_Airways,BWIA West Indies Airways Ltd.,BW,BWA,WEST INDIAN
http://dbpedia.org/resource/Badr_Airlines,Badr Airlines,J4,BDR,BADR AIR
http://dbpedia.org/resource/Balkan_Bulgarian_Airlines,Balkan Bulgarian Airlines,LZ,LAZ,BALKAN
http://dbpedia.org/resource/Bellview_Airlines,Bellview,B3,BLV,BELLVIEW AIRLINES
http://dbpedia.org/resource/Bestair,Bestair,5.0,BST,BARBIE
http://dbpedia.org/resource/Brit_Air,Brit Air,DB,BZH,BRITAIR
http://dbpedia.org/resource/Calm_Air,Calm Air,MO,CAV,CALM AIR
http://dbpedia.org/resource/Cape_Air,Cape Air,9.0,KAP,CAIR
http://dbpedia.org/resource/Cargolux,Cargolux Airlines International,CV,CLX,CARGOLUX
http://dbpedia.org/resource/Cebu_Pacific,Cebu Pacific Air,5.0,CEB,CEBU
http://dbpedia.org/resource/Centavia,Centavia,7.0,CNA,N/A
http://dbpedia.org/resource/Central_Mountain_Air,Central Mountain Air,9,GLR,GLACIER
http://dbpedia.org/resource/Centralwings,Centralwings,0.0,CLW,CENTRALWINGS
http://dbpedia.org/resource/Chautauqua_Airlines,Chautauqua Airlines,RP,CHQ,CHAUTAUQUA
http://dbpedia.org/resource/Chicago_Express_Airlines,Chicago Express Airlines,8.0,WDY,WINDY CITY
http://dbpedia.org/resource/China_Airlines,China Airlines Co., Ltd.,CI,CAL,DYNASTY
http://dbpedia.org/resource/China_Eastern_Airlines,China Eastern Airlines,MU,CES,CHINA EASTERN
http://dbpedia.org/resource/Cirrus_Airlines,Cirrus Airlines,9.0,RUS,CIRRUS AIR
http://dbpedia.org/resource/Citilink,Citilink,QG,CTV,SUPERGREEN
http://dbpedia.org/resource/CityJet,CityJet,WX,BCY,CITY-IRELAND
http://dbpedia.org/resource/City_Airline,City Airline,CF,SDR,SWEDESTAR
http://dbpedia.org/resource/Club_Air,Club Air,6,ISG,Italcargo
http://dbpedia.org/resource/Czech_Connect_Airlines,Czech Connect Airlines,CQ,CCG,CZECH CONNECT
http://dbpedia.org/resource/DBA_(airline),DBA,DI,BAG,SPEEDWAY
http://dbpedia.org/resource/DHL_International_Aviation_ME,DHL International Aviation ME,ES,DHX,DILMUN
http://dbpedia.org/resource/DHL_International_Aviation_ME,SNAS/DHL,ES,DHX,DILMUN
http://dbpedia.org/resource/Dalavia,Dalavia,H8,KHB,DALAVIA
http://dbpedia.org/resource/Darwin_Airline,Darwin Airline,F7,DWT,DARWIN
http://dbpedia.org/resource/Domodedovo_Airlines,Domodedovo Airlines,E3,DMO,DOMODEDOVO
http://dbpedia.org/resource/Donavia,Donavia,D9,DNV,DONAVIA
http://dbpedia.org/resource/EVA_Air,EVA Airways,BR,EVA,Eva
http://dbpedia.org/resource/Eastern_Australia_Airlines,Eastern Australia Airlines,QF,EAQ,Q LINK
http://dbpedia.org/resource/EasyFly,EasyFly,EF,EFY,EASYFLY
http://dbpedia.org/resource/Elbe_Air,Elbe Air,-,LBR,MOTION
http://dbpedia.org/resource/Empire_Airlines,Empire Airlines,EM,CFS,EMPIRE
http://dbpedia.org/resource/Estonian_Air,AS Estonian Air,OV,ELL,ESTONIAN
http://dbpedia.org/resource/Etihad_Airways,Etihad Airways,EY,ETD,ETIHAD
http://dbpedia.org/resource/EuroAir,EuroAir,6,EUP,EUROSTAR
http://dbpedia.org/resource/EuroLOT,Eurolot,K2,ELO,EUROLOT
http://dbpedia.org/resource/Eurofly,Eurofly,GJ,EEZ,E-FLY
http://dbpedia.org/resource/European_Air_Transport,European Air Transport N.V./S.A.,QY,BCS,EUROTRANS
http://dbpedia.org/resource/Farnair_Switzerland,Farnair Switzerland,-,FAT,FARNER
http://dbpedia.org/resource/Flash_Airlines,Flash Airlines,-,FSH,FLASH
http://dbpedia.org/resource/Flydubai,flydubai,FZ,FDB,SKYDUBAI
http://dbpedia.org/resource/Freebird_Airlines,Freebird Airlines,FH,FHY,FREEBIRD AIR
http://dbpedia.org/resource/Freedom_Air_(New_Zealand),Freedom Air,SJ,FOM,FREE AIR
http://dbpedia.org/resource/Garuda_Indonesia,Garuda Indonesia,GA,GIA,INDONESIA
http://dbpedia.org/resource/German_Cargo,German Cargo,FX,GEC,GERMAN CARGO
http://dbpedia.org/resource/German_Wings,German Wings,PW,KFK,GERMAN WINGS
http://dbpedia.org/resource/Globus_(airline),Globus Airlines,GH,GLP,GLOBUS
http://dbpedia.org/resource/Gulf_Air,Gulf Air,GF,GFA,GULF AIR
http://dbpedia.org/resource/Gulf_Traveller,Gulf Traveller,GF,GFA,GULF AIR
http://dbpedia.org/resource/Hahn_Air,Hahn Air,HR,HHN,ROOSTER
http://dbpedia.org/resource/Hainan_Airlines,Hainan Airlines,HU,CHH,CHINA HAINAN
http://dbpedia.org/resource/Hamburg_Airways,Hamburg Airways,HK,HAY,HAMBURG AIRWAYS
http://dbpedia.org/resource/Hapag-Lloyd_Express,Hapag-Lloyd Express,X3,HLX,YELLOW CAB
http://dbpedia.org/resource/Hawkair,Hawkair,BH,BHA,HAWKAIR
http://dbpedia.org/resource/Helijet,Helijet International Inc,JB,JBA,HELIJET
http://dbpedia.org/resource/Helios_Airways,Helios Airways,ZU,HCY,HELIOS
http://dbpedia.org/resource/Helvetic_Airways,Helvetic Airways,2.0,OAW,HELVETIC
http://dbpedia.org/resource/Hex'Air,Hex'Air,UD,HER,HEX AIRLINE
http://dbpedia.org/resource/Hokkaido_Air_System,Hokkaido Air System,-,NTH,NORTH AIR
http://dbpedia.org/resource/Hola_Airlines,Hola Airlines,H5,HOA,HOLA
http://dbpedia.org/resource/Holidays_Czech_Airlines,Holidays Czech Airlines,HC,HCC,CZECH HOLIDAYS
http://dbpedia.org/resource/Iberia_Express,Iberia Express,I2,IBS,IBEREXPRES
http://dbpedia.org/resource/InterSky,InterSky,3.0,ISK,INTERSKY
http://dbpedia.org/resource/Interair_South_Africa,Interair South Africa,D6,ILN,INLINE
http://dbpedia.org/resource/Interjet,Interjet,4,AIJ,ABC AEROLINEAS
http://dbpedia.org/resource/Iran_Air,Iran Air,IR,IRA,IRANAIR
http://dbpedia.org/resource/Iran_Aseman_Airlines,Iran Aseman Airlines,EP,IRC,ASEMAN
http://dbpedia.org/resource/Islandsflug,Islandsflug,HH,ICB,ICEBIRD
http://dbpedia.org/resource/ItAli_Airlines,ItAli Airlines,FS,ACL,ITALI
http://dbpedia.org/resource/Jeju_Air,Jeju Air,7C,JJA,JEJUAIR
http://dbpedia.org/resource/Jeju_Air,Jeju Hanggong,7C,JJA,JEJUAIR
http://dbpedia.org/resource/Jet4you,Jet4you,8.0,JFU,ARGAN
http://dbpedia.org/resource/JetBlue_Airways,JetBlue,B6,JBU,JETBLUE
http://dbpedia.org/resource/Jet_Time,Jet Time,JTG,JTG,JETTIME
http://dbpedia.org/resource/Jetstar_Asia_Airways,Jetstar Asia Airways,3.0,JSA,JETSTAR ASIA
http://dbpedia.org/resource/Jetstar_Pacific_Airlines,Jetstar Pacific Airlines,BL,PIC,PACIFIC
http://dbpedia.org/resource/Jin_Air,Jin Air,LJ,JNA,JIN AIR
http://dbpedia.org/resource/Juneyao_Airlines,Juneyao Airlines,HO,DKH,AIR JUNEYAO
http://dbpedia.org/resource/KD_Avia,KD Avia,KD,KNI,KALININGRAD AIR
http://dbpedia.org/resource/Kam_Air,Kam Air,RQ,KMF,KAM AIR
http://dbpedia.org/resource/Kayala_Airline,Kayala Airline,XY,KNE,-
http://dbpedia.org/resource/Kish_Air,Kish Air,Y9,IRK,KISHAIR
http://dbpedia.org/resource/KrasAir,KrasAir,7.0,KJC,KRASNOYARSK AIR
http://dbpedia.org/resource/Kyrgyzstan_Air_Company,JSC "Aircompany "KYRGYZSTAN",QH,LYN,ALTYN AVIA
http://dbpedia.org/resource/L'Avion,L'Avion,A0,AVI,ELYSAIR
http://dbpedia.org/resource/LAN_Argentina,LAN Argentina,4,DSM,AERO DOSMIL
http://dbpedia.org/resource/LTU_International,Lufttransport-Unternehmen,LT,LTU,LTU
http://dbpedia.org/resource/LagunAir,LagunAir,N7,LGA,LAGUNAIR
http://dbpedia.org/resource/Lion_Air,Lion Air,JT,LNI,LION INTER
http://dbpedia.org/resource/Livingston_Energy_Flight,Livingston,LM,LVG,LIVINGSTON
http://dbpedia.org/resource/MAP_Jet,map Management + Planning GmbH & map Executive Flight Service GmbH,AQ,MPJ,MAPJET
http://dbpedia.org/resource/MASwings,MASwings,MH,MWG,MASWINGS
http://dbpedia.org/resource/Maldivian_(airline),Maldivian,Q2,DQA,ISLAND AVIATION
http://dbpedia.org/resource/Mali_Air,Mali Air,-,MAE,MALI AIREXPRESS
http://dbpedia.org/resource/Med_Airways,Med Airways,7,MED,FLYING CARPET
http://dbpedia.org/resource/Medavia,Medavia,N5,MDM,MEDAVIA
http://dbpedia.org/resource/Mey-Air,Mey-Air Transoport,MT,unknown,unknown
http://dbpedia.org/resource/Mihin_Lanka,Mihin Lanka,MJ,MLR,MIHIN LANKA
http://dbpedia.org/resource/Mistral_Air,Mistral Air,7,MSA,MISTRAL
http://dbpedia.org/resource/Moscow_Airlines,Moscow Airlines,7.0,MOA,MOSCOW AIRLINES
http://dbpedia.org/resource/NetJets,NetJets,1,EJA,EXECJET
http://dbpedia.org/resource/Nextjet,NextJet,2.0,NTJ,NEXTJET
http://dbpedia.org/resource/Nigeria_Airways,Nigeria Airways,WT,NGA,NIGERIA
http://dbpedia.org/resource/Nok_Air,Nok Air,DD,NOK,NOK AIR
http://dbpedia.org/resource/Nolisair,Nationair,NX,NXA,Nation Airways
http://dbpedia.org/resource/Nordavia,Nordavia,5.0,AUL,ARCHANGELSK AIR
http://dbpedia.org/resource/O'Connor_Airlines,O'Connor Airlines,UQ,OCM,OCONNOR
http://dbpedia.org/resource/One-Two-GO_Airlines,One-Two-GO Airlines,OG,OTG,THAI EXPRESS
http://dbpedia.org/resource/Onur_Air,Onur Air,8,OHY,ONUR AIR
http://dbpedia.org/resource/Orbest_Orizonia_Airlines,Orbest Orizonia,TY,IWD,IBERWORLD
http://dbpedia.org/resource/Orenair,Orenair,R2,ORB,ORENBURG
http://dbpedia.org/resource/Pel-Air,Pel-Air Aviation,QH,-,-
http://dbpedia.org/resource/Perm_Airlines,Federal State Unitary Enterprise "Perm Airlines",9,PGP,PERM AIR
http://dbpedia.org/resource/Private_Wings,Private Wings,8.0,PWF,PRIVATE WINGS
