http://dbpedia.org/resource/Ottawa_Macdonald-Cartier_International_Airport,Ottawa Macdonald-Cartier International Airport,YOW,http://dbpedia.org/resource/Ottawa,-75.6672,45.3225
http://dbpedia.org/resource/Perth_Airport,Perth Airport,PER,http://dbpedia.org/resource/Perth,115.967,-31.9403
http://dbpedia.org/resource/Porto_Seguro_Airport,Porto Seguro Airport,BPS,http://dbpedia.org/resource/Porto_Seguro,-39.0778,-16.4381
http://dbpedia.org/resource/Prince_Mohammad_Bin_Abdulaziz_Airport,Prince Mohammad Bin Abdulaziz International Airport,MED,http://dbpedia.org/resource/Medina,39.705,24.5533
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,International Airport,SHA,http://dbpedia.org/resource/Shanghai,121.322,31.1961
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,International Airport,SHA,http://dbpedia.org/resource/Shanghai,121.322,31.1981
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,International Airport,SHA,http://dbpedia.org/resource/Shanghai,121.336,31.1961
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,International Airport,SHA,http://dbpedia.org/resource/Shanghai,121.336,31.1981
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,Shanghai Hongqiao,SHA,http://dbpedia.org/resource/Shanghai,121.322,31.1961
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,Shanghai Hongqiao,SHA,http://dbpedia.org/resource/Shanghai,121.322,31.1981
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,Shanghai Hongqiao,SHA,http://dbpedia.org/resource/Shanghai,121.336,31.1961
http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,Shanghai Hongqiao,SHA,http://dbpedia.org/resource/Shanghai,121.336,31.1981
http://dbpedia.org/resource/Jieyang_Chaoshan_Airport,Jieyang Chaoshan Airport,SWA,http://dbpedia.org/resource/Chaozhou,116.415,23.5686
http://dbpedia.org/resource/Jieyang_Chaoshan_Airport,Jieyang Chaoshan Airport,SWA,http://dbpedia.org/resource/Jieyang,116.415,23.5686
